LocationID,Location,AdminLocation1,AdminLocation1Latitude,AdminLocation1Longitude
32,Laghman -> Qarghayi,Laghman,34.6897687,70.1455805
33,Badakhshan -> Shaki,Badakhshan,36.7347725,70.8119953
34,Nangarhar -> Pachieragam,Nangarhar,34.1718313,70.6216794
35,Kunar -> Khaskunar,Kunar,34.8465893,71.097317
36,Takhar -> Hazarsumuch,Takhar,36.6698013,69.4784541
37,Jawzjan -> Khanaqa,Jawzjan,36.8969692,65.6658568
38,Balkh -> Keshendeh,Balkh,36.8909158,67.1894488
39,Badakhshan -> Baharak,Badakhshan,36.7347725,70.8119953
40,Balkh -> Marmul,Balkh,36.8909158,67.1894488
41,Takhar -> Farkhar,Takhar,36.6698013,69.4784541
42,Samangan -> Dara-e- Suf-e- Payin,Samangan,35.9807296,67.5708536
43,Sar-e-Pul -> Sar-e-Pul,Sar-e-Pul,35.6707473,66.0463534
44,Balkh -> Chemtal,Balkh,36.8909158,67.1894488
45,Laghman -> Dawlatshah,Laghman,34.6897687,70.1455805
46,Laghman -> Alishang,Laghman,34.6897687,70.1455805
47,Balkh -> Dawlatabad,Balkh,36.8909158,67.1894488
48,Kunar -> Dangam,Kunar,34.8465893,71.097317
49,Baghlan -> Andarab,Baghlan,35.8042947,69.2877535
50,Faryab -> Dawlatabad,Faryab,36.0795613,64.905955
51,Nuristan -> Kamdesh,Nuristan,35.3250223,70.9071236
52,Kunar -> Nari,Kunar,34.8465893,71.097317
53,Laghman -> Mehtarlam,Laghman,34.6897687,70.1455805
54,Kunar -> Barkunar,Kunar,34.8465893,71.097317
55,Takhar -> Eshkashem,Takhar,36.6698013,69.4784541
56,Balkh -> Sharak-e-Hayratan,Balkh,36.8909158,67.1894488
57,Baghlan -> Doshi,Baghlan,35.8042947,69.2877535
58,Baghlan -> Pul-e- khumri,Baghlan,35.8042947,69.2877535
59,Kunar -> Watapur,Kunar,34.8465893,71.097317
60,Nangarhar -> Lalpur,Nangarhar,34.1718313,70.6216794
61,Kunar -> Chawkay,Kunar,34.8465893,71.097317
62,Baghlan -> Pul-e-Hesar,Baghlan,35.8042947,69.2877535
63,Jawzjan -> Darzab,Jawzjan,36.8969692,65.6658568
64,Sar-e-Pul -> Gosfandi,Sar-e-Pul,35.6707473,66.0463534
65,Kunar -> Dara-e-Pech,Kunar,34.8465893,71.097317
66,Nangarhar -> Durbaba,Nangarhar,34.1718313,70.6216794
67,Baghlan -> Baghlan-e-Jadid,Baghlan,35.8042947,69.2877535
68,Sar-e-Pul -> Sancharak(sangchark),Sar-e-Pul,35.6707473,66.0463534
69,Nangarhar -> Batikot,Nangarhar,34.1718313,70.6216794
70,Balkh -> Charkent,Balkh,36.8909158,67.1894488
71,Jawzjan -> Qushtepa,Jawzjan,36.8969692,65.6658568
72,Takhar -> Khwajabahawuddin,Takhar,36.6698013,69.4784541
73,Nangarhar -> Sherzad,Nangarhar,34.1718313,70.6216794
74,Nangarhar -> Shinwar,Nangarhar,34.1718313,70.6216794
75,Balkh -> Sholgareh,Balkh,36.8909158,67.1894488
76,Nangarhar -> Achin,Nangarhar,34.1718313,70.6216794
77,Nuristan -> Nurgeram,Nuristan,35.3250223,70.9071236
78,Nangarhar -> Chaparhar,Nangarhar,34.1718313,70.6216794
79,Kunduz -> Khanabad,Kunduz,36.8599307,68.7154975
80,Takhar -> Khwajaghar,Takhar,36.6698013,69.4784541
81,Samangan -> Dara-e Suf-e-Bala,Samangan,35.9807296,67.5708536
82,Faryab -> Shirintagab,Faryab,36.0795613,64.905955
83,Faryab -> Qorghan,Faryab,36.0795613,64.905955
84,Nangarhar -> Surkhrod,Nangarhar,34.1718313,70.6216794
85,Nangarhar -> Muhmand Dara,Nangarhar,34.1718313,70.6216794
86,Nangarhar -> Hesarak,Nangarhar,34.1718313,70.6216794
87,Kunduz -> Kunduz,Kunduz,36.8599307,68.7154975
88,Nangarhar -> Khogyani,Nangarhar,34.1718313,70.6216794
89,Samangan -> Feroznakhchir,Samangan,35.9807296,67.5708536
90,Nangarhar -> Nazyan,Nangarhar,34.1718313,70.6216794
91,Samangan -> Khuram Wa Sarbagh,Samangan,35.9807296,67.5708536
92,Samangan -> Aybak,Samangan,35.9807296,67.5708536
93,Sar-e-Pul -> Sayad,Sar-e-Pul,35.6707473,66.0463534
94,Takhar -> Taloqan,Takhar,36.6698013,69.4784541
95,Sar-e-Pul -> Sozmaqala,Sar-e-Pul,35.6707473,66.0463534
96,Faryab -> Qaramqol,Faryab,36.0795613,64.905955
97,Baghlan -> Khenjan,Baghlan,35.8042947,69.2877535
98,Wardak -> Chak,Wardak,34.3513494,68.2385339
99,Parwan -> Shinwari,Parwan,34.9630977,68.8108849
100,Wardak -> Nerkh,Wardak,34.3513494,68.2385339
101,Kandahar -> Reg,Kandahar,30.9960679,65.475736
102,Hilmand -> Deh-e-shu,Hilmand,31.3636474,63.9586111
103,Kabul -> Chaharasyab,Kabul,34.533333,69.166667
104,Hilmand -> Washer,Hilmand,31.3636474,63.9586111
105,Kabul -> Surobi,Kabul,34.533333,69.166667
106,Hilmand -> Reg,Hilmand,31.3636474,63.9586111
107,Kandahar -> Daman,Kandahar,30.9960679,65.475736
108,Kapisa -> Tagab,Kapisa,34.9810572,69.6214562
109,Logar -> Pul-e- Alam,Logar,34.0145518,69.1923916
110,Logar -> Mohammadagha,Logar,34.0145518,69.1923916
111,Kandahar -> Shorabak,Kandahar,30.9960679,65.475736
112,Kandahar -> Panjwayi,Kandahar,30.9960679,65.475736
113,Hilmand -> Sangin,Hilmand,31.3636474,63.9586111
114,Uruzgan -> Khasuruzgan,Uruzgan,32.9271287,66.1415263
115,Nimroz -> Kang,Nimroz,31.0261488,62.4504154
116,Parwan -> Shekhali,Parwan,34.9630977,68.8108849
117,Parwan -> Koh-e- Safi,Parwan,34.9630977,68.8108849
118,Kabul -> Musayi,Kabul,34.533333,69.166667
119,Panjsher -> Paryan,Panjsher,35.883333,69.116667
120,Uruzgan -> Shahid-e-Hassas,Uruzgan,32.9271287,66.1415263
121,Hilmand -> Garmser,Hilmand,31.3636474,63.9586111
122,Zabul -> Qalat,Zabul,32.1918782,67.1894488
123,Kabul -> Khak-e- Jabbar,Kabul,34.533333,69.166667
124,Hilmand -> Nawzad,Hilmand,31.3636474,63.9586111
125,Hilmand -> Lashkargah,Hilmand,31.3636474,63.9586111
126,Kandahar -> Miyanshin,Kandahar,30.9960679,65.475736
127,Hilmand -> Nawa-e-Barakzaiy,Hilmand,31.3636474,63.9586111
128,Nimroz -> Zaranj,Nimroz,31.0261488,62.4504154
129,Kandahar -> Arghandab,Kandahar,30.9960679,65.475736
130,Kandahar -> Maywand,Kandahar,30.9960679,65.475736
131,Uruzgan -> Tirinkot,Uruzgan,32.9271287,66.1415263
132,Zabul -> Tarnak Wa Jaldak,Zabul,32.1918782,67.1894488
133,Kapisa -> Nejrab,Kapisa,34.9810572,69.6214562
134,Uruzgan -> Dehrawud,Uruzgan,32.9271287,66.1415263
135,Kandahar -> Nesh,Kandahar,30.9960679,65.475736
136,Nimroz -> Charburjak,Nimroz,31.0261488,62.4504154
137,Hilmand -> Nad-e-Ali,Hilmand,31.3636474,63.9586111
138,Kandahar -> Shahwalikot,Kandahar,30.9960679,65.475736
139,Wardak -> Maydanshahr,Wardak,34.3513494,68.2385339
140,Kandahar -> Khakrez,Kandahar,30.9960679,65.475736
141,Hilmand -> Musaqalah,Hilmand,31.3636474,63.9586111
142,Hilmand -> Nahr-e-Saraj,Hilmand,31.3636474,63.9586111
143,Wardak -> Saydabad,Wardak,34.3513494,68.2385339
144,Kandahar -> Maruf,Kandahar,30.9960679,65.475736
145,Hilmand -> Kajaki,Hilmand,31.3636474,63.9586111
146,Kandahar -> Spinboldak,Kandahar,30.9960679,65.475736
147,Kandahar -> Zheray,Kandahar,30.9960679,65.475736
148,Uruzgan -> Chora,Uruzgan,32.9271287,66.1415263
149,Kandahar -> Ghorak,Kandahar,30.9960679,65.475736
150,Nimroz -> Khashrod,Nimroz,31.0261488,62.4504154
151,Kandahar -> Arghestan,Kandahar,30.9960679,65.475736
152,Nangarhar,Nangarhar,34.1718313,70.6216794
153,Hirat,Hirat,34.341944,62.203056
154,Badakhshan -> Eshkmesh,Badakhshan,36.7347725,70.8119953
155,Badakhshan -> Keshem,Badakhshan,36.7347725,70.8119953
156,Badakhshan -> Fayzabad,Badakhshan,36.7347725,70.8119953
157,Baghlan -> Fereng Wa Gharu,Baghlan,35.8042947,69.2877535
158,Badakhshan -> Kohestan,Badakhshan,36.7347725,70.8119953
159,Takhar -> Chal,Takhar,36.6698013,69.4784541
160,Badakhshan -> Yawan,Badakhshan,36.7347725,70.8119953
161,Takhar -> Chahab,Takhar,36.6698013,69.4784541
162,Takhar -> Namakab,Takhar,36.6698013,69.4784541
163,Kabul -> Bagrami,Kabul,34.533333,69.166667
164,Kunar -> Sarkani,Kunar,34.8465893,71.097317
165,Khost -> Mandozayi,Khost,33.3585079,69.8597406
166,Khost -> Gurbuz,Khost,33.3585079,69.8597406
167,Khost -> Khost(Matun),Khost,33.3585079,69.8597406
168,Ghor -> DoLayna,Ghor,34.0995776,64.905955
169,Ghor -> Dawlatyar,Ghor,34.0995776,64.905955
170,Ghor -> Chaghcharan,Ghor,34.0995776,64.905955
171,Ghor -> Shahrak,Ghor,34.0995776,64.905955
172,Baghlan,Baghlan,35.8042947,69.2877535
173,Bamyan,Bamyan,34.9073296,67.1894488
174,Kapisa,Kapisa,34.9810572,69.6214562
175,Daykundi,Daykundi,33.669495,66.0463534
176,Badakhshan,Badakhshan,36.7347725,70.8119953
177,Nimroz,Nimroz,31.0261488,62.4504154
178,Kandahar,Kandahar,30.9960679,65.475736
179,Hilmand,Hilmand,31.3636474,63.9586111
180,Khost,Khost,33.3585079,69.8597406
181,Farah,Farah,32.495328,62.2626627
182,Jawzjan,Jawzjan,36.8969692,65.6658568
183,Paktya,Paktya,33.706199,69.3831079
184,Badghis,Badghis,35.1671339,63.7695384
185,Balkh,Balkh,36.8909158,67.1894488
186,Kabul,Kabul,34.533333,69.166667
187,Logar,Logar,34.0145518,69.1923916
188,Takhar,Takhar,36.6698013,69.4784541
189,Faryab,Faryab,36.0795613,64.905955
190,Parwan,Parwan,34.9630977,68.8108849
191,Panjsher,Panjsher,35.883333,69.116667
192,Ghor,Ghor,34.0995776,64.905955
193,Wardak,Wardak,34.3513494,68.2385339
194,Kunduz,Kunduz,36.8599307,68.7154975
195,Ghazni,Ghazni,33.55,68.416667
196,Laghman,Laghman,34.6897687,70.1455805
197,Uruzgan,Uruzgan,32.9271287,66.1415263
198,Kunar,Kunar,34.8465893,71.097317
199,Samangan,Samangan,35.9807296,67.5708536
200,Nuristan,Nuristan,35.3250223,70.9071236
201,Zabul,Zabul,32.1918782,67.1894488
202,Paktika,Paktika,32.2645386,68.5247149
203,Sar-e-Pul,Sar-e-Pul,35.6707473,66.0463534
204,Farah -> Khak-e-Safed,Farah,32.495328,62.2626627
205,Paktya -> Chamkani,Paktya,33.706199,69.3831079
206,Paktya -> Ahmadaba,Paktya,33.706199,69.3831079
207,Farah -> Gulestan,Farah,32.495328,62.2626627
208,Paktya -> Janikhel,Paktya,33.706199,69.3831079
209,Farah -> Balabuluk,Farah,32.495328,62.2626627
210,Paktya -> Gardez,Paktya,33.706199,69.3831079
211,Farah -> Pushtrod,Farah,32.495328,62.2626627
212,Paktya -> Sayedkaram,Paktya,33.706199,69.3831079
213,Farah -> Bakwa,Farah,32.495328,62.2626627
214,Paktya -> Zurmat,Paktya,33.706199,69.3831079
215,Paktya -> Alikhel (Jaji),Paktya,33.706199,69.3831079
216,Ghazni -> Andar,Ghazni,33.55,68.416667
217,Parwan -> Ghorband,Parwan,34.9630977,68.8108849
218,Ghazni -> Ghazni,Ghazni,33.55,68.416667
219,Faryab -> Qaysar,Faryab,36.0795613,64.905955
220,Kunduz -> Dasht-e-Archi,Kunduz,36.8599307,68.7154975
221,Faryab -> Almar,Faryab,36.0795613,64.905955
222,Paktika -> Bermel,Paktika,32.2645386,68.5247149
223,Paktika -> Urgun,Paktika,32.2645386,68.5247149
224,Kapisa -> Alasay,Kapisa,34.9810572,69.6214562
225,Logar -> Barakibarak,Logar,34.0145518,69.1923916
226,Zabul -> Shahjoy,Zabul,32.1918782,67.1894488
227,Logar -> Charkh,Logar,34.0145518,69.1923916
228,Wardak -> Jaghatu,Wardak,34.3513494,68.2385339
229,Hirat -> Herat,Hirat,34.341944,62.203056
230,Balkh -> Mazar-e-Sharif,Balkh,36.8909158,67.1894488
231,Kabul -> Qarabagh,Kabul,34.533333,69.166667
232,Kabul -> Dehsabz,Kabul,34.533333,69.166667
233,Nangarhar -> Goshta,Nangarhar,34.1718313,70.6216794
234,Ghazni -> Waghaz,Ghazni,33.55,68.416667
235,Faryab -> Bilcheragh,Faryab,36.0795613,64.905955
236,Faryab -> Garziwan,Faryab,36.0795613,64.905955
237,Ghazni -> Giro,Ghazni,33.55,68.416667
238,Ghazni -> Walimuhammad-e- Shahid,Ghazni,33.55,68.416667
239,Kunduz -> Chardarah,Kunduz,36.8599307,68.7154975
240,Ghazni -> Muqur,Ghazni,33.55,68.416667
241,Faryab -> Pashtunkot,Faryab,36.0795613,64.905955
242,Kunduz -> Qala-e-Zal,Kunduz,36.8599307,68.7154975
243,Kunar -> Ghaziabad,Kunar,34.8465893,71.097317
244,Zabul -> Daychopan,Zabul,32.1918782,67.1894488
245,Kunar -> Marawara,Kunar,34.8465893,71.097317
246,Kunar -> Shigal Wa sheltan,Kunar,34.8465893,71.097317
247,Badghis -> Muqur,Badghis,35.1671339,63.7695384
248,Badghis -> Qala-e-Naw,Badghis,35.1671339,63.7695384
249,Badghis -> Abkamari,Badghis,35.1671339,63.7695384
250,Badghis -> Qadis,Badghis,35.1671339,63.7695384
251,Hirat -> Guzara,Hirat,34.341944,62.203056
252,Hirat -> Injil,Hirat,34.341944,62.203056
253,Badghis -> Jawand,Badghis,35.1671339,63.7695384
254,Badghis -> Balamurghab,Badghis,35.1671339,63.7695384
255,Farah -> Farah,Farah,32.495328,62.2626627
256,Nuristan -> Poruns,Nuristan,35.3250223,70.9071236
257,Takhar -> Baharak,Takhar,36.6698013,69.4784541
258,Takhar -> Bangi,Takhar,36.6698013,69.4784541
259,Nuristan -> Wama,Nuristan,35.3250223,70.9071236
260,Zabul -> Mizan,Zabul,32.1918782,67.1894488
261,Daykundi -> Gizab,Daykundi,33.669495,66.0463534
262,Badakhshan -> Zebak,Badakhshan,36.7347725,70.8119953
263,Badakhshan -> Teshkan,Badakhshan,36.7347725,70.8119953
264,Badakhshan -> Yaftal-e-Sufla,Badakhshan,36.7347725,70.8119953
265,Badakhshan -> Arghanjkhwa,Badakhshan,36.7347725,70.8119953
266,Jawzjan -> Mingajik,Jawzjan,36.8969692,65.6658568
267,Jawzjan -> Fayzabad,Jawzjan,36.8969692,65.6658568
268,Jawzjan -> Shiberghan,Jawzjan,36.8969692,65.6658568
269,Jawzjan -> Khwajadukoh,Jawzjan,36.8969692,65.6658568
270,Jawzjan -> Qarqin,Jawzjan,36.8969692,65.6658568
271,Badakhshan -> Wakhan,Badakhshan,36.7347725,70.8119953
272,Zabul -> Shomulzay,Zabul,32.1918782,67.1894488
273,Farah -> Lash-e-Juwayn,Farah,32.495328,62.2626627
274,Badakhshan -> Warduj,Badakhshan,36.7347725,70.8119953
275,Farah -> Shibkoh,Farah,32.495328,62.2626627
276,Nuristan -> Mandol,Nuristan,35.3250223,70.9071236
277,Samangan -> Hazrat-e- Sultan,Samangan,35.9807296,67.5708536
278,Hirat -> Zindajan,Hirat,34.341944,62.203056
279,Hirat -> Gulran,Hirat,34.341944,62.203056
280,Hirat -> Kushk,Hirat,34.341944,62.203056
281,Hirat -> Kushk-e-Kohna,Hirat,34.341944,62.203056
282,Hirat -> Adraskan,Hirat,34.341944,62.203056
283,Ghor -> Taywarah,Ghor,34.0995776,64.905955
284,Ghor -> Lal Wa Sarjangal,Ghor,34.0995776,64.905955
285,Badghis -> Ghormach,Badghis,35.1671339,63.7695384
286,Faryab -> Maymana,Faryab,36.0795613,64.905955
287,Faryab -> Andkhoy,Faryab,36.0795613,64.905955
288,Hirat -> Karukh,Hirat,34.341944,62.203056
289,Kunduz -> Aliabad,Kunduz,36.8599307,68.7154975
290,Faryab -> Kohestan,Faryab,36.0795613,64.905955
291,Ghazni -> Gelan,Ghazni,33.55,68.416667
292,Ghazni -> Qarabagh,Ghazni,33.55,68.416667
293,Hirat -> Shindand,Hirat,34.341944,62.203056
294,Paktika -> Janikhel,Paktika,32.2645386,68.5247149
295,Paktika -> Ziruk,Paktika,32.2645386,68.5247149
296,Ghazni -> Dehyak,Ghazni,33.55,68.416667
297,Baghlan -> Burka,Baghlan,35.8042947,69.2877535
298,Ghazni -> Ajrestan,Ghazni,33.55,68.416667
299,Ghor -> Pasaband,Ghor,34.0995776,64.905955
300,Kandahar -> Takhta Pul,Kandahar,30.9960679,65.475736
301,Kunar -> Chapadara,Kunar,34.8465893,71.097317
302,Nangarhar -> Kot,Nangarhar,34.1718313,70.6216794
303,Nangarhar -> Dehbala,Nangarhar,34.1718313,70.6216794
304,Bamyan -> Sayghan,Bamyan,34.9073296,67.1894488
305,Bamyan -> Shibar,Bamyan,34.9073296,67.1894488
306,Nimroz -> Chakhansur,Nimroz,31.0261488,62.4504154
307,Bamyan -> Panjab,Bamyan,34.9073296,67.1894488
308,Bamyan -> Bamyan,Bamyan,34.9073296,67.1894488
309,Bamyan -> Waras,Bamyan,34.9073296,67.1894488
310,Daykundi -> Shahrestan,Daykundi,33.669495,66.0463534
311,Ghor -> Charsadra,Ghor,34.0995776,64.905955
312,Ghor -> Tolak,Ghor,34.0995776,64.905955
313, Hirat > Injil,Hirat,34.341944,62.203056
314, Badghis > Qala-e-Naw,Badghis,35.1671339,63.7695384
315, Badghis > Muqur,Badghis,35.1671339,63.7695384
316, Wardak > Maydanshahr,Wardak,34.3513494,68.2385339
317, Kabul > Kabul,Kabul,34.533333,69.166667
318, Paktya > Gardez,Paktya,33.706199,69.3831079
319, Logar > Barakibarak,Logar,34.0145518,69.1923916
320, Wardak > Saydabad,Wardak,34.3513494,68.2385339
321, Kabul > Mirbachakot,Kabul,34.533333,69.166667
322, Parwan > Ghorband,Parwan,34.9630977,68.8108849
323, Laghman > Mehtarlam,Laghman,34.6897687,70.1455805
324, Logar > Charkh,Logar,34.0145518,69.1923916
325, Kapisa > Tagab,Kapisa,34.9810572,69.6214562
326, Ghazni > Ghazni,Ghazni,33.55,68.416667
327, Logar > Pul-e- Alam,Logar,34.0145518,69.1923916
328, Ghazni > Andar,Ghazni,33.55,68.416667
329, Uruzgan > Tirinkot,Uruzgan,32.9271287,66.1415263
330, Ghazni,Ghazni,33.55,68.416667
331, Nimroz,Nimroz,31.0261488,62.4504154
332, Ghor > Lal Wa Sarjangal,Ghor,34.0995776,64.905955
333, Khost,Khost,33.3585079,69.8597406
334, Nangarhar > Jalalabad,Nangarhar,34.1718313,70.6216794
335, Paktika > Sharan,Paktika,32.2645386,68.5247149
336, Hilmand > Lashkargah,Hilmand,31.3636474,63.9586111
337, Ghor > Chaghcharan,Ghor,34.0995776,64.905955
338, Daykundi > Nili,Daykundi,33.669495,66.0463534
339, Faryab > Maymana,Faryab,36.0795613,64.905955
340, Kunduz > Kunduz,Kunduz,36.8599307,68.7154975
341, Nangarhar > Kama,Nangarhar,34.1718313,70.6216794
342, Nangarhar > Chaparhar,Nangarhar,34.1718313,70.6216794
343, Kunduz > Aliabad,Kunduz,36.8599307,68.7154975
344, Nangarhar > Behsud,Nangarhar,34.1718313,70.6216794
345, Kunduz > Khanabad,Kunduz,36.8599307,68.7154975
346, Kunduz > Emamsaheb,Kunduz,36.8599307,68.7154975
347, Nangarhar > Goshta,Nangarhar,34.1718313,70.6216794
348, Nangarhar > Surkhrod,Nangarhar,34.1718313,70.6216794
349, Takhar > Dasht-e- Qala,Takhar,36.6698013,69.4784541
350, Takhar > Taloqan,Takhar,36.6698013,69.4784541
351, Badakhshan > Keshem,Badakhshan,36.7347725,70.8119953
352, Takhar > Namakab,Takhar,36.6698013,69.4784541
353, Takhar > Chahab,Takhar,36.6698013,69.4784541
354, Takhar > Yangi Qala,Takhar,36.6698013,69.4784541
355, Takhar > Baharak,Takhar,36.6698013,69.4784541
356, Badakhshan > Fayzabad,Badakhshan,36.7347725,70.8119953
357, Badakhshan > Baharak,Badakhshan,36.7347725,70.8119953
358, Takhar > Eshkashem,Takhar,36.6698013,69.4784541
359, Badghis > Balamurghab,Badghis,35.1671339,63.7695384
360, Bamyan > Yakawlang,Bamyan,34.9073296,67.1894488
361, Bamyan > Bamyan,Bamyan,34.9073296,67.1894488
362, Ghor > Dawlatyar,Ghor,34.0995776,64.905955
363, Hilmand > Nad-e-Ali,Hilmand,31.3636474,63.9586111
364, Baghlan > Burka,Baghlan,35.8042947,69.2877535
365, Baghlan > Nahrin,Baghlan,35.8042947,69.2877535
366, Faryab > Garziwan,Faryab,36.0795613,64.905955
367, Samangan > Dara-e Suf-e-Bala,Samangan,35.9807296,67.5708536
368, Baghlan > Pul-e-Hesar,Baghlan,35.8042947,69.2877535
369, Baghlan > Dehsalah,Baghlan,35.8042947,69.2877535
370, Samangan > Dara-e- Suf-e- Payin,Samangan,35.9807296,67.5708536
371, Baghlan > Pul-e- khumri,Baghlan,35.8042947,69.2877535
372, Baghlan > Baghlan-e-Jadid,Baghlan,35.8042947,69.2877535
373, Faryab > Qaysar,Faryab,36.0795613,64.905955
374, Samangan > Khuram Wa Sarbagh,Samangan,35.9807296,67.5708536
375, Samangan > Aybak,Samangan,35.9807296,67.5708536
376, Nuristan > Wama,Nuristan,35.3250223,70.9071236
377, Laghman > Alishang,Laghman,34.6897687,70.1455805
378, Kunar > Watapur,Kunar,34.8465893,71.097317
379, Nuristan > Poruns,Nuristan,35.3250223,70.9071236
380, Nangarhar > Khogyani,Nangarhar,34.1718313,70.6216794
381, Kunar > Chapadara,Kunar,34.8465893,71.097317
382, Jawzjan > Aqcha,Jawzjan,36.8969692,65.6658568
383, Jawzjan > Khwajadukoh,Jawzjan,36.8969692,65.6658568
384, Jawzjan > Shiberghan,Jawzjan,36.8969692,65.6658568
385, Kabul > Dehsabz,Kabul,34.533333,69.166667
386, Kabul > Bagrami,Kabul,34.533333,69.166667
387, Kabul > Chaharasyab,Kabul,34.533333,69.166667
388, Hirat > Karukh,Hirat,34.341944,62.203056
389, Hirat > Guzara,Hirat,34.341944,62.203056
390, Hirat > Kushk,Hirat,34.341944,62.203056
391, Daykundi > Ashtarlay,Daykundi,33.669495,66.0463534
392, Daykundi > Sang-e-Takht,Daykundi,33.669495,66.0463534
393, Bamyan > Waras,Bamyan,34.9073296,67.1894488
394, Bamyan > Panjab,Bamyan,34.9073296,67.1894488
395, Daykundi > Kajran,Daykundi,33.669495,66.0463534
396, Bamyan > Kahmard,Bamyan,34.9073296,67.1894488
397, Daykundi > Khadir,Daykundi,33.669495,66.0463534
398, Daykundi > kiti,Daykundi,33.669495,66.0463534
399, Daykundi > Shahrestan,Daykundi,33.669495,66.0463534
400, Daykundi > Miramor,Daykundi,33.669495,66.0463534
401, Paktika > Sarobi,Paktika,32.2645386,68.5247149
402, Paktika > Urgun,Paktika,32.2645386,68.5247149
403, Kunar > Chawkay,Kunar,34.8465893,71.097317
404, Kunar > Dara-e-Pech,Kunar,34.8465893,71.097317
405, Kunar > Narang,Kunar,34.8465893,71.097317
406, Nangarhar > Rodat,Nangarhar,34.1718313,70.6216794
407, Nangarhar > Kot,Nangarhar,34.1718313,70.6216794
408, Nangarhar > Sherzad,Nangarhar,34.1718313,70.6216794
409, Kunar > Sarkani,Kunar,34.8465893,71.097317
410, Balkh > Balkh,Balkh,36.8909158,67.1894488
411, Kandahar > Kandahar,Kandahar,30.9960679,65.475736
412, Hirat > Herat,Hirat,34.341944,62.203056
413, Balkh > Mazar-e-Sharif,Balkh,36.8909158,67.1894488
414, Badakhshan > Yaftal-e-Sufla,Badakhshan,36.7347725,70.8119953
415, Sar-e-Pul > Gosfandi,Sar-e-Pul,35.6707473,66.0463534
416, Badakhshan > Yawan,Badakhshan,36.7347725,70.8119953
417, Badakhshan > Teshkan,Badakhshan,36.7347725,70.8119953
418, Faryab > Andkhoy,Faryab,36.0795613,64.905955
419, Sar-e-Pul > Sayad,Sar-e-Pul,35.6707473,66.0463534
420, Badakhshan > Shahr-e-Buzorg,Badakhshan,36.7347725,70.8119953
421, Faryab > Qorghan,Faryab,36.0795613,64.905955
422, Faryab > Khan-e-Char Bagh,Faryab,36.0795613,64.905955
423, Badakhshan > Jorm,Badakhshan,36.7347725,70.8119953
424, Faryab > Pashtunkot,Faryab,36.0795613,64.905955
425, Sar-e-Pul > Sar-e-Pul,Sar-e-Pul,35.6707473,66.0463534
426, Faryab > Qaramqol,Faryab,36.0795613,64.905955
427, Faryab > Shirintagab,Faryab,36.0795613,64.905955
428, Sar-e-Pul > Sancharak(sangchark),Sar-e-Pul,35.6707473,66.0463534
429, Sar-e-Pul > Sozmaqala,Sar-e-Pul,35.6707473,66.0463534
430, Badakhshan > Warduj,Badakhshan,36.7347725,70.8119953
431, Samangan > Feroznakhchir,Samangan,35.9807296,67.5708536
432, Samangan > Hazrat-e- Sultan,Samangan,35.9807296,67.5708536
433, Badghis > Qadis,Badghis,35.1671339,63.7695384
434, Hirat > Gulran,Hirat,34.341944,62.203056
435, Badghis > Jawand,Badghis,35.1671339,63.7695384
